Date,Open,High,Low,Close,Adj Close
2019-10-24,1556.599976,1557.329956,1544.890015,1548.48999,1548.48999
2019-10-25,1548.98999,1562.560059,1547.780029,1558.709961,1558.709961
2019-10-28,1563.5,1576.98999,1563.5,1571.930054,1571.930054
2019-10-29,1571.76001,1581.130005,1569.459961,1577.069946,1577.069946
2019-10-30,1575.609985,1575.609985,1562.050049,1572.849976,1572.849976
2019-10-31,1570.189941,1570.47998,1552.869995,1562.449951,1562.449951
2019-11-01,1569.199951,1589.329956,1569.199951,1589.329956,1589.329956
2019-11-04,1597.099976,1602.060059,1593.73999,1597.400024,1597.400024
2019-11-05,1598.939941,1608.800049,1597.930054,1599.609985,1599.609985
2019-11-06,1598.420044,1598.420044,1587.02002,1589.540039,1589.540039
2019-11-07,1598.25,1607.410034,1590.329956,1593.98999,1593.98999
2019-11-08,1590.959961,1598.930054,1587.5,1598.859985,1598.859985
2019-11-11,1592.75,1595.439941,1588.310059,1594.77002,1594.77002
2019-11-12,1595.619995,1604.640015,1593.410034,1595.119995,1595.119995
2019-11-13,1588.290039,1591.849976,1581.060059,1589.180054,1589.180054
2019-11-14,1587.349976,1594.709961,1586.680054,1588.790039,1588.790039
2019-11-15,1594.060059,1598.199951,1591.040039,1596.449951,1596.449951
2019-11-18,1594.109985,1594.109985,1588.550049,1592.339966,1592.339966
2019-11-19,1594.959961,1602.959961,1592.040039,1598.290039,1598.290039
2019-11-20,1593.439941,1602.709961,1581.97998,1591.609985,1591.609985
2019-11-21,1594.099976,1595.609985,1581.040039,1583.959961,1583.959961
2019-11-22,1588.890015,1591.310059,1581.810059,1588.939941,1588.939941
2019-11-25,1594.48999,1623.98999,1594.48999,1621.900024,1621.900024
2019-11-26,1621.900024,1630.280029,1619.949951,1624.22998,1624.22998
2019-11-27,1626.800049,1634.77002,1626.800049,1634.099976,1634.099976
2019-11-29,1630.160034,1633.589966,1623.920044,1624.5,1624.5
2019-12-02,1626.560059,1627.339966,1606.630005,1607.579956,1607.579956
2019-12-03,1602.76001,1603.079956,1589.72998,1602.630005,1602.630005
2019-12-04,1607.680054,1618.380005,1607.680054,1613.900024,1613.900024
2019-12-05,1617.170044,1620.839966,1611.800049,1614.829956,1614.829956
2019-12-06,1620.920044,1637.900024,1620.920044,1633.839966,1633.839966
2019-12-09,1631.469971,1636.439941,1629.619995,1629.619995,1629.619995
2019-12-10,1629.099976,1633.73999,1626.369995,1631.709961,1631.709961
2019-12-11,1633.430054,1634.430054,1626.73999,1631.930054,1631.930054
2019-12-12,1631.800049,1654.069946,1629.859985,1644.810059,1644.810059
2019-12-13,1643.829956,1650.189941,1632.650024,1637.97998,1637.97998
