,day,change,value
132,132,0.9908233260488837,8710.673933374115
133,133,1.004635706969377,8751.054065235028
134,134,1.022168958412738,8945.055818874845
135,135,0.9991319352483288,8937.290931216749
136,136,0.9852181279144335,8805.18103988001
137,137,1.0024063242579115,8826.369160611575
138,138,1.0007317568303904,8832.8279165324
139,139,0.9787428554651008,8645.067216858779
140,140,0.9865888147306211,8529.126618747252
141,141,1.0046524231929665,8568.80772524406
142,142,0.9945316859772603,8521.950793801947
143,143,0.9925821011116119,8458.735824481706
144,144,1.020326549715335,8630.67273874692
